call_id,timestamp,date,hour,day_of_week,month,agent_id,call_reason,channel,wait_time_sec,handle_time_sec,hold_time_sec,wrap_up_time_sec,total_time_sec,abandoned,resolved,first_call_resolution,csat_score,sentiment,outcome,call_cost_usd
CALL01692,2024-10-23 15:15:00,2024-10-23,15,Wednesday,October,Agent_10,Order Tracking,Phone,26,295,143,53,374,0,1,1,5.0,Negative,Resolved,4.18
CALL01693,2024-05-24 15:48:00,2024-05-24,15,Friday,May,Agent_09,Cancellation Request,Email,217,483,81,50,750,1,0,0,,Positive,Abandoned,2.42
CALL01694,2024-07-24 15:32:00,2024-07-24,15,Wednesday,July,Agent_16,Product Information,Video Call,611,455,9,24,1090,1,0,0,,Neutral,Abandoned,8.34
CALL01695,2024-02-05 15:21:00,2024-02-05,15,Monday,February,Agent_15,Complaint,Phone,306,379,4,76,761,0,1,1,4.0,Positive,Transferred,5.37
CALL01696,2024-04-20 14:20:00,2024-04-20,14,Saturday,April,Agent_10,Account Management,Phone,253,474,15,37,764,1,0,0,,Positive,Abandoned,6.71
CALL01697,2024-04-13 13:28:00,2024-04-13,13,Saturday,April,Agent_12,Billing Inquiry,Chat,255,230,132,98,583,0,1,0,1.0,Positive,Resolved,1.73
CALL01698,2024-10-17 16:28:00,2024-10-17,16,Thursday,October,Agent_15,Refund Request,Chat,143,216,12,78,437,0,0,0,4.0,Positive,Unresolved,1.62
CALL01699,2024-08-20 11:30:00,2024-08-20,11,Tuesday,August,Agent_17,Account Management,Chat,9,335,27,48,392,0,1,0,5.0,Positive,Callback Scheduled,2.51
CALL01700,2024-06-03 13:49:00,2024-06-03,13,Monday,June,Agent_16,Refund Request,Phone,28,156,95,46,230,0,1,1,5.0,Neutral,Callback Scheduled,2.21
CALL01701,2024-09-12 09:03:00,2024-09-12,9,Thursday,September,Agent_05,Technical Support,Phone,28,400,26,26,454,0,0,0,2.0,Negative,Escalated,5.67
CALL01702,2024-02-19 15:50:00,2024-02-19,15,Monday,February,Agent_07,Billing Inquiry,Phone,11,270,187,32,313,0,1,0,3.0,Neutral,Unresolved,3.82
CALL01703,2024-07-09 10:25:00,2024-07-09,10,Tuesday,July,Agent_17,Technical Support,Phone,261,205,21,26,492,1,0,0,,Positive,Abandoned,2.9
CALL01704,2024-08-08 13:44:00,2024-08-08,13,Thursday,August,Agent_10,Billing Inquiry,Chat,193,193,61,60,446,1,0,0,,Negative,Abandoned,1.45
CALL01705,2024-03-10 14:53:00,2024-03-10,14,Sunday,March,Agent_20,Technical Support,Phone,11,525,16,68,604,0,1,0,3.0,Neutral,Unresolved,7.44
CALL01706,2024-09-18 10:58:00,2024-09-18,10,Wednesday,September,Agent_02,Technical Support,Phone,16,445,51,52,513,0,1,1,4.0,Negative,Callback Scheduled,6.3
CALL01707,2024-11-08 12:30:00,2024-11-08,12,Friday,November,Agent_01,Upgrade Request,Phone,421,328,0,48,797,0,1,0,4.0,Neutral,Escalated,4.65
CALL01708,2024-08-06 17:44:00,2024-08-06,17,Tuesday,August,Agent_11,Product Information,Phone,137,304,80,80,521,0,1,1,4.0,Positive,Callback Scheduled,4.31
CALL01709,2024-11-01 11:59:00,2024-11-01,11,Friday,November,Agent_09,Refund Request,Chat,90,448,23,74,612,0,1,1,3.0,Neutral,Unresolved,3.36
CALL01710,2024-12-30 11:48:00,2024-12-30,11,Monday,December,Agent_04,Complaint,Chat,393,278,22,57,728,0,1,1,5.0,Positive,Escalated,2.09
CALL01711,2024-05-24 12:10:00,2024-05-24,12,Friday,May,Agent_09,Technical Support,Chat,41,400,56,15,456,0,1,0,5.0,Positive,Transferred,3.0
CALL01712,2024-04-14 09:44:00,2024-04-14,9,Sunday,April,Agent_18,Refund Request,Chat,563,190,131,41,794,0,1,1,4.0,Positive,Escalated,1.43
CALL01713,2024-07-13 18:12:00,2024-07-13,18,Saturday,July,Agent_18,Order Tracking,Phone,24,205,23,54,283,0,0,0,5.0,Negative,Callback Scheduled,2.9
CALL01714,2024-10-07 15:13:00,2024-10-07,15,Monday,October,Agent_09,Account Management,Email,187,408,175,87,682,1,0,0,,Negative,Abandoned,2.04
CALL01715,2024-08-26 18:46:00,2024-08-26,18,Monday,August,Agent_10,Upgrade Request,Phone,195,239,14,63,497,0,1,1,5.0,Positive,Escalated,3.39
CALL01716,2024-12-21 08:36:00,2024-12-21,8,Saturday,December,Agent_03,Complaint,Phone,67,308,71,76,451,0,0,0,1.0,Negative,Callback Scheduled,4.36
CALL01717,2024-05-08 12:51:00,2024-05-08,12,Wednesday,May,Agent_18,General Inquiry,Email,1,339,256,87,427,0,1,1,2.0,Positive,Escalated,1.7
CALL01718,2024-04-08 12:42:00,2024-04-08,12,Monday,April,Agent_01,General Inquiry,Phone,173,362,179,59,594,0,1,0,5.0,Negative,Resolved,5.13
CALL01719,2024-10-12 09:11:00,2024-10-12,9,Saturday,October,Agent_04,Cancellation Request,Chat,592,201,54,62,855,0,1,1,4.0,Positive,Resolved,1.51
CALL01720,2024-08-05 10:16:00,2024-08-05,10,Monday,August,Agent_14,Cancellation Request,Phone,508,393,0,77,978,0,1,1,5.0,Positive,Transferred,5.57
CALL01721,2024-03-26 16:24:00,2024-03-26,16,Tuesday,March,Agent_19,General Inquiry,Video Call,49,213,23,68,330,0,1,1,4.0,Negative,Callback Scheduled,3.91
CALL01722,2024-06-14 09:03:00,2024-06-14,9,Friday,June,Agent_10,Order Tracking,Chat,11,274,15,65,350,0,1,1,4.0,Positive,Transferred,2.06
CALL01723,2024-01-20 16:27:00,2024-01-20,16,Saturday,January,Agent_03,General Inquiry,Video Call,55,364,209,55,474,0,1,1,5.0,Negative,Escalated,6.67
CALL01724,2024-09-12 17:37:00,2024-09-12,17,Thursday,September,Agent_03,General Inquiry,Chat,259,463,37,31,753,0,1,0,5.0,Positive,Unresolved,3.47
CALL01725,2024-09-15 09:28:00,2024-09-15,9,Sunday,September,Agent_10,General Inquiry,Phone,65,269,128,90,424,0,0,0,4.0,Neutral,Escalated,3.81
CALL01726,2024-10-05 11:09:00,2024-10-05,11,Saturday,October,Agent_08,Account Management,Email,821,346,27,44,1211,0,1,1,5.0,Negative,Callback Scheduled,1.73
CALL01727,2024-07-09 19:45:00,2024-07-09,19,Tuesday,July,Agent_12,Cancellation Request,Phone,95,76,138,104,275,0,1,0,4.0,Positive,Callback Scheduled,1.08
CALL01728,2024-08-01 13:07:00,2024-08-01,13,Thursday,August,Agent_11,General Inquiry,Phone,75,274,37,49,398,0,1,1,5.0,Neutral,Resolved,3.88
CALL01729,2024-06-23 16:32:00,2024-06-23,16,Sunday,June,Agent_03,General Inquiry,Phone,200,61,74,49,310,0,0,0,5.0,Positive,Callback Scheduled,0.86
CALL01730,2024-09-04 15:54:00,2024-09-04,15,Wednesday,September,Agent_16,General Inquiry,Video Call,124,112,68,81,317,0,1,1,5.0,Positive,Callback Scheduled,2.05
CALL01731,2024-02-08 11:09:00,2024-02-08,11,Thursday,February,Agent_12,Upgrade Request,Phone,121,325,68,41,487,0,1,0,4.0,Negative,Escalated,4.6
CALL01732,2024-02-21 12:40:00,2024-02-21,12,Wednesday,February,Agent_17,Technical Support,Email,325,155,131,26,506,0,1,1,4.0,Neutral,Resolved,0.78
CALL01733,2024-02-16 11:52:00,2024-02-16,11,Friday,February,Agent_11,Refund Request,Phone,159,469,64,77,705,0,1,1,4.0,Negative,Resolved,6.64
CALL01734,2024-02-05 16:49:00,2024-02-05,16,Monday,February,Agent_10,Refund Request,Phone,86,236,37,56,378,0,1,1,5.0,Neutral,Unresolved,3.34
CALL01735,2024-10-29 15:11:00,2024-10-29,15,Tuesday,October,Agent_19,Cancellation Request,Phone,43,214,9,78,335,0,1,1,5.0,Positive,Transferred,3.03
CALL01736,2024-08-26 13:23:00,2024-08-26,13,Monday,August,Agent_08,Refund Request,Email,33,306,153,75,414,0,1,1,4.0,Positive,Unresolved,1.53
CALL01737,2024-09-12 13:52:00,2024-09-12,13,Thursday,September,Agent_13,Technical Support,Phone,439,145,56,48,632,0,1,1,5.0,Neutral,Escalated,2.05
CALL01738,2024-01-03 17:31:00,2024-01-03,17,Wednesday,January,Agent_19,Cancellation Request,Phone,668,349,21,64,1081,0,1,1,4.0,Neutral,Transferred,4.94
CALL01739,2024-07-13 16:13:00,2024-07-13,16,Saturday,July,Agent_11,Refund Request,Chat,129,467,146,46,642,0,0,0,4.0,Negative,Escalated,3.5
CALL01740,2024-03-22 10:00:00,2024-03-22,10,Friday,March,Agent_06,Technical Support,Email,41,421,11,78,540,0,1,1,1.0,Negative,Transferred,2.1
CALL01741,2024-05-20 14:47:00,2024-05-20,14,Monday,May,Agent_16,Technical Support,Phone,333,235,1,60,628,0,1,1,3.0,Negative,Transferred,3.33
CALL01742,2024-01-19 17:56:00,2024-01-19,17,Friday,January,Agent_15,Order Tracking,Video Call,109,252,42,69,430,0,1,0,5.0,Negative,Resolved,4.62
CALL01743,2024-10-27 15:00:00,2024-10-27,15,Sunday,October,Agent_15,Account Management,Chat,173,338,9,48,559,0,1,1,4.0,Neutral,Unresolved,2.54
CALL01744,2024-07-09 08:46:00,2024-07-09,8,Tuesday,July,Agent_03,Upgrade Request,Phone,112,423,24,54,589,0,1,1,4.0,Positive,Transferred,5.99
CALL01745,2024-04-19 15:27:00,2024-04-19,15,Friday,April,Agent_13,Order Tracking,Chat,8,111,101,37,156,0,1,1,5.0,Neutral,Resolved,0.83
CALL01746,2024-11-09 09:20:00,2024-11-09,9,Saturday,November,Agent_03,Product Information,Email,14,336,0,96,446,0,1,0,5.0,Positive,Transferred,1.68
CALL01747,2024-07-08 16:12:00,2024-07-08,16,Monday,July,Agent_01,Account Management,Email,1,284,42,56,341,0,1,0,4.0,Negative,Escalated,1.42
CALL01748,2024-02-21 15:35:00,2024-02-21,15,Wednesday,February,Agent_15,Refund Request,Email,108,350,29,55,513,0,1,1,5.0,Neutral,Unresolved,1.75
CALL01749,2024-08-07 09:18:00,2024-08-07,9,Wednesday,August,Agent_20,Upgrade Request,Email,107,255,7,99,461,0,0,0,5.0,Neutral,Escalated,1.27
CALL01750,2024-06-28 10:40:00,2024-06-28,10,Friday,June,Agent_07,Order Tracking,Phone,45,373,64,28,446,0,0,0,3.0,Neutral,Transferred,5.28
CALL01751,2024-08-12 12:34:00,2024-08-12,12,Monday,August,Agent_10,Cancellation Request,Email,278,121,72,83,482,0,1,0,5.0,Negative,Callback Scheduled,0.6
CALL01752,2024-03-08 18:12:00,2024-03-08,18,Friday,March,Agent_03,Upgrade Request,Email,107,255,24,66,428,0,0,0,2.0,Positive,Transferred,1.27
CALL01753,2024-10-09 10:32:00,2024-10-09,10,Wednesday,October,Agent_17,Cancellation Request,Phone,29,409,5,54,492,0,1,1,4.0,Positive,Callback Scheduled,5.79
CALL01754,2024-05-25 15:17:00,2024-05-25,15,Saturday,May,Agent_02,Order Tracking,Phone,53,403,3,33,489,0,0,0,3.0,Negative,Resolved,5.71
CALL01755,2024-04-28 16:38:00,2024-04-28,16,Sunday,April,Agent_01,Refund Request,Chat,83,626,136,51,760,0,1,1,4.0,Neutral,Resolved,4.7
CALL01756,2024-12-14 11:25:00,2024-12-14,11,Saturday,December,Agent_10,Billing Inquiry,Phone,623,60,11,66,749,0,1,1,3.0,Positive,Unresolved,0.85
CALL01757,2024-12-27 15:03:00,2024-12-27,15,Friday,December,Agent_19,Cancellation Request,Phone,221,190,66,84,495,0,1,1,3.0,Negative,Callback Scheduled,2.69
CALL01758,2024-10-22 18:55:00,2024-10-22,18,Tuesday,October,Agent_13,Cancellation Request,Phone,37,342,138,90,469,0,0,0,3.0,Neutral,Unresolved,4.84
CALL01759,2024-10-06 09:32:00,2024-10-06,9,Sunday,October,Agent_18,Product Information,Phone,163,183,177,77,423,0,1,1,4.0,Negative,Escalated,2.59
CALL01760,2024-07-12 10:47:00,2024-07-12,10,Friday,July,Agent_16,Account Management,Phone,154,261,11,61,476,0,1,1,3.0,Positive,Transferred,3.7
CALL01761,2024-03-10 10:35:00,2024-03-10,10,Sunday,March,Agent_13,Order Tracking,Phone,31,490,66,81,602,0,1,1,5.0,Neutral,Escalated,6.94
CALL01762,2024-07-07 12:41:00,2024-07-07,12,Sunday,July,Agent_10,Account Management,Chat,35,248,18,54,337,0,1,1,5.0,Positive,Resolved,1.86
CALL01763,2024-08-21 14:00:00,2024-08-21,14,Wednesday,August,Agent_03,Billing Inquiry,Phone,199,482,103,52,733,0,1,0,4.0,Positive,Unresolved,6.83
CALL01764,2024-08-04 10:56:00,2024-08-04,10,Sunday,August,Agent_14,Account Management,Email,272,100,37,61,433,0,1,1,5.0,Positive,Escalated,0.5
CALL01765,2024-03-30 14:57:00,2024-03-30,14,Saturday,March,Agent_14,General Inquiry,Email,122,298,4,63,483,0,1,1,3.0,Negative,Transferred,1.49
CALL01766,2024-09-19 14:32:00,2024-09-19,14,Thursday,September,Agent_14,Upgrade Request,Phone,5,139,152,95,239,0,1,1,3.0,Positive,Unresolved,1.97
CALL01767,2024-08-17 16:18:00,2024-08-17,16,Saturday,August,Agent_17,Cancellation Request,Phone,106,223,31,65,394,0,1,1,5.0,Negative,Unresolved,3.16
CALL01768,2024-10-18 14:42:00,2024-10-18,14,Friday,October,Agent_13,Order Tracking,Phone,124,337,17,72,533,0,1,1,5.0,Positive,Escalated,4.77
CALL01769,2024-02-19 17:36:00,2024-02-19,17,Monday,February,Agent_14,Upgrade Request,Chat,27,167,31,70,264,0,0,0,1.0,Positive,Transferred,1.25
CALL01770,2024-02-12 18:43:00,2024-02-12,18,Monday,February,Agent_16,Product Information,Phone,125,397,73,37,559,0,1,0,4.0,Negative,Transferred,5.62
CALL01771,2024-04-01 17:11:00,2024-04-01,17,Monday,April,Agent_09,Cancellation Request,Phone,69,236,64,30,335,0,1,0,2.0,Negative,Transferred,3.34
CALL01772,2024-01-23 12:49:00,2024-01-23,12,Tuesday,January,Agent_12,Billing Inquiry,Phone,460,371,120,78,909,0,1,0,4.0,Positive,Transferred,5.26
CALL01773,2024-08-28 11:34:00,2024-08-28,11,Wednesday,August,Agent_16,Order Tracking,Phone,352,167,4,35,554,0,0,0,4.0,Positive,Transferred,2.37
CALL01774,2024-01-23 12:01:00,2024-01-23,12,Tuesday,January,Agent_16,Technical Support,Phone,1,248,7,30,279,0,0,0,5.0,Positive,Transferred,3.51
CALL01775,2024-10-15 10:55:00,2024-10-15,10,Tuesday,October,Agent_09,General Inquiry,Phone,203,360,8,35,598,1,0,0,,Negative,Abandoned,5.1
CALL01776,2024-02-27 18:15:00,2024-02-27,18,Tuesday,February,Agent_03,Refund Request,Video Call,73,184,73,26,283,0,1,0,1.0,Negative,Resolved,3.37
CALL01777,2024-02-11 16:18:00,2024-02-11,16,Sunday,February,Agent_08,General Inquiry,Phone,128,164,13,60,352,0,1,1,4.0,Negative,Resolved,2.32
CALL01778,2024-01-23 16:28:00,2024-01-23,16,Tuesday,January,Agent_18,Upgrade Request,Video Call,517,323,67,59,899,1,0,0,,Neutral,Abandoned,5.92
CALL01779,2024-11-22 18:43:00,2024-11-22,18,Friday,November,Agent_20,Billing Inquiry,Phone,192,240,209,60,492,0,1,1,5.0,Neutral,Transferred,3.4
CALL01780,2024-08-18 11:01:00,2024-08-18,11,Sunday,August,Agent_01,General Inquiry,Chat,17,296,29,77,390,0,1,1,5.0,Neutral,Transferred,2.22
CALL01781,2024-02-15 13:31:00,2024-02-15,13,Thursday,February,Agent_16,Upgrade Request,Video Call,112,388,45,56,556,0,1,0,3.0,Negative,Callback Scheduled,7.11
CALL01782,2024-07-23 09:48:00,2024-07-23,9,Tuesday,July,Agent_14,Order Tracking,Phone,45,108,64,70,223,0,1,1,5.0,Neutral,Callback Scheduled,1.53
CALL01783,2024-10-02 16:11:00,2024-10-02,16,Wednesday,October,Agent_06,Billing Inquiry,Phone,75,84,26,53,212,0,0,0,5.0,Negative,Transferred,1.19
CALL01784,2024-10-18 19:38:00,2024-10-18,19,Friday,October,Agent_10,Upgrade Request,Phone,139,117,37,34,290,0,1,1,4.0,Neutral,Resolved,1.66
CALL01785,2024-08-15 10:13:00,2024-08-15,10,Thursday,August,Agent_16,Upgrade Request,Email,204,360,136,75,639,1,0,0,,Positive,Abandoned,1.8
CALL01786,2024-11-22 19:41:00,2024-11-22,19,Friday,November,Agent_19,Billing Inquiry,Phone,232,279,170,76,587,0,1,1,3.0,Negative,Callback Scheduled,3.95
CALL01787,2024-02-14 17:49:00,2024-02-14,17,Wednesday,February,Agent_20,Billing Inquiry,Video Call,185,299,167,67,551,0,1,1,4.0,Neutral,Unresolved,5.48
CALL01788,2024-09-06 10:48:00,2024-09-06,10,Friday,September,Agent_03,Account Management,Chat,325,351,3,36,712,1,0,0,,Negative,Abandoned,2.63
CALL01789,2024-10-22 15:21:00,2024-10-22,15,Tuesday,October,Agent_03,Complaint,Phone,44,210,17,52,306,0,1,1,5.0,Neutral,Escalated,2.98
CALL01790,2024-08-12 15:09:00,2024-08-12,15,Monday,August,Agent_20,Complaint,Chat,54,411,36,79,544,0,1,1,4.0,Neutral,Callback Scheduled,3.08
CALL01791,2024-04-16 17:16:00,2024-04-16,17,Tuesday,April,Agent_01,Technical Support,Email,1195,336,12,85,1616,0,1,0,4.0,Negative,Escalated,1.68
CALL01792,2024-05-20 15:36:00,2024-05-20,15,Monday,May,Agent_19,Account Management,Video Call,35,356,11,20,411,0,0,0,4.0,Negative,Unresolved,6.53
CALL01793,2024-07-14 17:05:00,2024-07-14,17,Sunday,July,Agent_12,Account Management,Phone,258,370,2,57,685,0,1,1,4.0,Neutral,Escalated,5.24
CALL01794,2024-10-10 12:55:00,2024-10-10,12,Thursday,October,Agent_16,Account Management,Phone,177,249,289,50,476,0,1,0,3.0,Negative,Resolved,3.53
CALL01795,2024-08-16 13:32:00,2024-08-16,13,Friday,August,Agent_11,Technical Support,Phone,34,204,12,86,324,0,1,1,5.0,Positive,Transferred,2.89
CALL01796,2024-12-24 17:51:00,2024-12-24,17,Tuesday,December,Agent_05,General Inquiry,Phone,443,324,1,69,836,0,1,0,5.0,Neutral,Unresolved,4.59
CALL01797,2024-08-23 13:52:00,2024-08-23,13,Friday,August,Agent_08,General Inquiry,Video Call,170,251,23,85,506,0,1,1,4.0,Negative,Escalated,4.6
CALL01798,2024-01-09 12:32:00,2024-01-09,12,Tuesday,January,Agent_07,Upgrade Request,Phone,24,266,147,54,344,0,1,1,5.0,Negative,Callback Scheduled,3.77
CALL01799,2024-06-13 16:42:00,2024-06-13,16,Thursday,June,Agent_02,Complaint,Video Call,60,372,32,50,482,0,1,1,4.0,Positive,Resolved,6.82
CALL01800,2024-10-16 12:10:00,2024-10-16,12,Wednesday,October,Agent_06,General Inquiry,Email,31,334,25,34,399,0,1,0,5.0,Neutral,Unresolved,1.67
CALL01801,2024-01-22 11:40:00,2024-01-22,11,Monday,January,Agent_10,General Inquiry,Video Call,291,299,52,36,626,0,1,0,5.0,Negative,Transferred,5.48
CALL01802,2024-11-22 14:53:00,2024-11-22,14,Friday,November,Agent_08,Cancellation Request,Phone,67,443,47,67,577,0,1,1,4.0,Negative,Unresolved,6.28
CALL01803,2024-05-12 08:27:00,2024-05-12,8,Sunday,May,Agent_16,Complaint,Phone,10,325,8,82,417,0,1,1,4.0,Positive,Transferred,4.6
CALL01804,2024-11-28 08:30:00,2024-11-28,8,Thursday,November,Agent_14,Billing Inquiry,Phone,122,285,67,55,462,0,1,1,4.0,Neutral,Unresolved,4.04
CALL01805,2024-07-27 14:00:00,2024-07-27,14,Saturday,July,Agent_13,Order Tracking,Phone,165,363,31,62,590,0,0,0,4.0,Negative,Resolved,5.14
CALL01806,2024-10-09 15:04:00,2024-10-09,15,Wednesday,October,Agent_04,Refund Request,Phone,17,279,103,45,341,0,1,1,5.0,Negative,Callback Scheduled,3.95
CALL01807,2024-10-12 11:33:00,2024-10-12,11,Saturday,October,Agent_14,Upgrade Request,Phone,344,410,24,81,835,0,1,1,5.0,Negative,Callback Scheduled,5.81
CALL01808,2024-10-19 11:02:00,2024-10-19,11,Saturday,October,Agent_11,Complaint,Chat,72,415,45,80,567,0,1,1,3.0,Neutral,Resolved,3.11
CALL01809,2024-09-12 16:21:00,2024-09-12,16,Thursday,September,Agent_09,Upgrade Request,Phone,417,429,128,62,908,0,1,1,4.0,Neutral,Unresolved,6.08
CALL01810,2024-10-30 17:07:00,2024-10-30,17,Wednesday,October,Agent_08,Upgrade Request,Phone,169,380,25,74,623,0,1,1,4.0,Positive,Transferred,5.38
CALL01811,2024-01-13 11:00:00,2024-01-13,11,Saturday,January,Agent_11,Account Management,Chat,57,245,42,44,346,0,1,1,2.0,Neutral,Transferred,1.84
CALL01812,2024-07-21 10:58:00,2024-07-21,10,Sunday,July,Agent_01,Billing Inquiry,Phone,98,362,12,54,514,0,1,0,4.0,Positive,Resolved,5.13
CALL01813,2024-05-12 10:51:00,2024-05-12,10,Sunday,May,Agent_14,Technical Support,Phone,109,297,27,56,462,0,1,0,2.0,Negative,Resolved,4.21
CALL01814,2024-01-15 14:30:00,2024-01-15,14,Monday,January,Agent_15,Order Tracking,Phone,268,247,74,58,573,0,1,1,3.0,Positive,Callback Scheduled,3.5
CALL01815,2024-06-16 12:35:00,2024-06-16,12,Sunday,June,Agent_09,Product Information,Phone,473,133,18,61,667,0,1,1,4.0,Positive,Resolved,1.88
CALL01816,2024-03-27 10:52:00,2024-03-27,10,Wednesday,March,Agent_20,Technical Support,Email,11,192,68,84,287,0,1,1,5.0,Positive,Transferred,0.96
CALL01817,2024-07-11 17:12:00,2024-07-11,17,Thursday,July,Agent_07,Upgrade Request,Phone,77,344,27,61,482,0,0,0,4.0,Negative,Resolved,4.87
CALL01818,2024-08-16 16:33:00,2024-08-16,16,Friday,August,Agent_04,Technical Support,Phone,62,254,7,77,393,0,1,0,3.0,Negative,Escalated,3.6
CALL01819,2024-10-16 10:04:00,2024-10-16,10,Wednesday,October,Agent_13,Upgrade Request,Phone,128,196,16,26,350,0,1,0,4.0,Positive,Resolved,2.78
CALL01820,2024-09-15 19:10:00,2024-09-15,19,Sunday,September,Agent_06,Complaint,Phone,179,112,0,34,325,0,1,0,5.0,Neutral,Unresolved,1.59
CALL01821,2024-12-26 10:53:00,2024-12-26,10,Thursday,December,Agent_03,General Inquiry,Phone,1307,504,68,76,1887,0,0,0,3.0,Neutral,Unresolved,7.14
CALL01822,2024-12-20 09:46:00,2024-12-20,9,Friday,December,Agent_11,Complaint,Phone,80,406,56,77,563,0,1,0,4.0,Positive,Resolved,5.75
CALL01823,2024-10-13 09:51:00,2024-10-13,9,Sunday,October,Agent_09,Billing Inquiry,Phone,373,302,39,47,722,0,1,1,5.0,Neutral,Unresolved,4.28
CALL01824,2024-03-12 14:18:00,2024-03-12,14,Tuesday,March,Agent_11,Billing Inquiry,Phone,1214,353,32,35,1602,0,1,1,1.0,Neutral,Callback Scheduled,5.0
CALL01825,2024-03-01 17:39:00,2024-03-01,17,Friday,March,Agent_06,General Inquiry,Video Call,123,247,82,63,433,0,1,1,2.0,Positive,Unresolved,4.53
CALL01826,2024-01-26 17:47:00,2024-01-26,17,Friday,January,Agent_07,Upgrade Request,Phone,400,467,5,43,910,0,1,0,5.0,Neutral,Escalated,6.62
CALL01827,2024-12-05 15:19:00,2024-12-05,15,Thursday,December,Agent_16,Technical Support,Phone,148,274,15,47,469,0,1,1,5.0,Positive,Transferred,3.88
CALL01828,2024-08-04 17:13:00,2024-08-04,17,Sunday,August,Agent_14,Product Information,Chat,322,318,84,77,717,0,0,0,3.0,Negative,Resolved,2.38
CALL01829,2024-08-06 12:12:00,2024-08-06,12,Tuesday,August,Agent_15,Complaint,Email,153,250,37,50,453,0,1,0,5.0,Positive,Resolved,1.25
CALL01830,2024-06-08 19:30:00,2024-06-08,19,Saturday,June,Agent_03,Technical Support,Chat,725,150,6,58,933,0,1,0,3.0,Negative,Callback Scheduled,1.12
CALL01831,2024-05-24 13:57:00,2024-05-24,13,Friday,May,Agent_15,Billing Inquiry,Phone,287,374,44,73,734,0,1,1,3.0,Neutral,Escalated,5.3
CALL01832,2024-04-29 11:25:00,2024-04-29,11,Monday,April,Agent_01,Billing Inquiry,Chat,190,194,145,56,440,0,1,1,3.0,Negative,Unresolved,1.46
CALL01833,2024-12-19 12:55:00,2024-12-19,12,Thursday,December,Agent_09,Account Management,Phone,65,430,138,21,516,0,1,0,4.0,Negative,Callback Scheduled,6.09
CALL01834,2024-03-18 13:14:00,2024-03-18,13,Monday,March,Agent_13,Upgrade Request,Chat,50,533,35,67,650,0,1,0,4.0,Positive,Transferred,4.0
CALL01835,2024-07-22 12:28:00,2024-07-22,12,Monday,July,Agent_16,General Inquiry,Phone,86,499,38,86,671,0,0,0,3.0,Neutral,Unresolved,7.07
CALL01836,2024-07-24 12:05:00,2024-07-24,12,Wednesday,July,Agent_03,Refund Request,Chat,196,143,33,68,407,0,1,1,5.0,Positive,Resolved,1.07
CALL01837,2024-01-01 14:16:00,2024-01-01,14,Monday,January,Agent_13,General Inquiry,Phone,431,292,104,56,779,0,1,0,3.0,Positive,Transferred,4.14
CALL01838,2024-10-07 18:29:00,2024-10-07,18,Monday,October,Agent_18,Order Tracking,Phone,187,167,55,76,430,0,1,1,4.0,Neutral,Callback Scheduled,2.37
CALL01839,2024-10-18 13:13:00,2024-10-18,13,Friday,October,Agent_13,Billing Inquiry,Chat,318,495,43,89,902,0,1,0,5.0,Negative,Resolved,3.71
CALL01840,2024-10-18 09:54:00,2024-10-18,9,Friday,October,Agent_12,Refund Request,Phone,193,532,23,52,777,0,1,1,5.0,Neutral,Resolved,7.54
CALL01841,2024-07-21 09:13:00,2024-07-21,9,Sunday,July,Agent_15,Complaint,Phone,287,207,16,70,564,0,1,1,4.0,Negative,Escalated,2.93
CALL01842,2024-02-22 11:48:00,2024-02-22,11,Thursday,February,Agent_06,Refund Request,Phone,84,60,132,96,240,0,1,0,5.0,Positive,Unresolved,0.85
CALL01843,2024-10-07 10:44:00,2024-10-07,10,Monday,October,Agent_07,Complaint,Video Call,30,312,246,47,389,0,1,1,4.0,Negative,Unresolved,5.72
